Programming Language,Questionnaires,Difficulty,Average Difficulty
Prolog,Prolog map coloring (4 colors map) code explanation,0.2658,0.2733
Prolog,How can I fix sandbox error on SWI-Prolog,0.205,0.2733
Prolog,How using upcase_atom/2 in Prolog?,0.1717,0.2733
Prolog,How to link constant with variable by assert?,0.2304,0.2733
Prolog,Python - dictionary with propositions (replace string values),0.3368,0.2733
Prolog,Prolog Expert System (Animal Identification System),0.292,0.2733
Prolog,What is Prolog saying about an uninstantiated variable?,0.2941,0.2733
Prolog,Rewrite the definition in order to avoid the recursive call,0.3092,0.2733
Prolog,Python: swiplserver load prolog file,0.203,0.2733
Prolog,Python: pyswip output returns Atom and Functor,0.245,0.2733
Prolog,Prolog: aStar method for maximization (how to use estimative??),0.3256,0.2733
Prolog,How do I combine rules and facts from a PROLOG program into a list?,0.3516,0.2733
Prolog,Example of pass by reference in Prolog,0.194,0.2733
Prolog,"When I try to include ggplot library in Prolog, it keeps on giving me syntax error",0.4331,0.2733
Prolog,Drop out the N-th element from a list and display its value in a variable,0.3899,0.2733
Prolog,Suffix of a list in prolog,0.117,0.2733
Prolog,Comparing a list of integers with a number prolog,0.2534,0.2733
Prolog,Prolog company/employee scheduling problem,0.2558,0.2733
Prolog,Prolog concatenate atoms,0.1653,0.2733
Prolog,Check if network graph is a clique prolog,0.2078,0.2733
Prolog,Swi-prolog breaks on order check,0.1608,0.2733
Prolog,Prolog: Check if list of tuples is a function,0.2267,0.2733
Prolog,Issue in win-prolog Recursion for Transit system - first station never shows up,0.4112,0.2733
Prolog,How can I assign variable X to only one thing in Prolog,0.2857,0.2733
Prolog,How to you list Prolog queries and then print each query and its result(s) programmatically?,0.4813,0.2733
Prolog,mergesort in prolog - infinite recursion?,0.2342,0.2733
Prolog,SWI Prolog: avoiding name clashes between builtin predicates and dynamic predicates,0.4395,0.2733
Prolog,Is there a better way for making a list of ancestors in this program?,0.3619,0.2733
Prolog,Prolog rule which replaces with 0 every negative number from a list,0.3508,0.2733
Prolog,Alternative to maplist() without commas or brackets,0.2756,0.2733
Prolog,how to prove the goal with inference rules?,0.2177,0.2733
Prolog,How to extract all ancestors from family predicate?,0.2686,0.2733
Prolog,All initial segments of a list in Prolog,0.2014,0.2733
Prolog,Prolog findall solutions within time limit,0.2338,0.2733
Prolog,Trouble with this Prolog Rule,0.1511,0.2733
Prolog,Prolog: Predicate that combines the elements in a list with same value,0.3652,0.2733
Prolog,Separate list from a list Prolog,0.1608,0.2733
Prolog,Collect leaves in general tree,0.1592,0.2733
Prolog,Prolog program to enumerate all possible solution over a countable set,0.3688,0.2733
Prolog,non tail recursion sublist from list,0.19,0.2733
Prolog,PYSWIP not working in pyinstaller executable,0.2484,0.2733
Prolog,"I ran the program as instructed in the book but it didn't work, error : unknown procedure",0.4681,0.2733
Prolog,Prolog number of items which contain woman,0.2211,0.2733
Prolog,Sublist from list,0.0879,0.2733
Prolog,Find all paths between nodes in an undirected graph,0.2655,0.2733
Prolog,How can I improve error reporting using PlUnit?,0.2431,0.2733
Prolog,Why do I need to duplicate my Prolog predicates in order to make my program work?,0.4282,0.2733
Prolog,How to define a brotherhood relationship and write a query that gives every uncle of a person X in the knowledge base An uncle X,0.6901,0.2733
Prolog,find all pair of grandfather relationships using prolog,0.2969,0.2733
Prolog,Python: Is there a way a swipl query results in value true not {}?,0.3373,0.2733
Prolog,How to append an element to a list in a forall?,0.2381,0.2733
Prolog,Compare user input to defined predicate,0.2119,0.2733
Prolog,Tau Prolog - how to convert a prolog list into a JavaScript array,0.3362,0.2733
Prolog,Prolog - Finding the path between nodes,0.2044,0.2733
Prolog,Find all possible copmbinations from prolog database lists,0.316,0.2733
Prolog,"How to deal with [a,b|c] format lists?",0.1793,0.2733
Prolog,Prolog: recursion is not working properly,0.2228,0.2733
Prolog,Prolog - Add a special character to every element of a list,0.3032,0.2733
Prolog,Representing truth regarding beliefs in prolog,0.263,0.2733
Prolog,"why do I get a ""undefined subroutine"" when I execute in prolog?",0.3234,0.2733
Prolog,"How to transform data structures in Prolog using multiple rules, declaratively",0.4115,0.2733
Prolog,Clauses in (lambda)prolog starting with a cut,0.2304,0.2733
Prolog,Prolog how to get adjacent numbers in rule,0.2142,0.2733
Prolog,"SWI-Prolog, Read the file and sum the numbers in the file",0.2946,0.2733
Prolog,Additional check in Prolog,0.147,0.2733
Prolog,Left associative evaluation of a right recursive grammar in Prolog,0.3498,0.2733
Prolog,Prolog behaving awkwardly,0.1763,0.2733
Prolog,How do I assign return variable in prolog?,0.2113,0.2733
Prolog,Antlr grun error - no viable alternative input at,0.2531,0.2733
Prolog,A program that displays the number of all descendants of this person's family tree,0.432,0.2733
Prolog,Need help programming a list in Prolog,0.194,0.2733
Prolog,Prolog: How do I remove symmetrical values in predicates,0.2932,0.2733
Prolog,Running Prolog in Eclipse (Mac),0.1582,0.2733
Prolog,Prolog keeps going to initial state after recursion,0.2714,0.2733
Prolog,How to code a program in prolog based like this,0.2396,0.2733
Prolog,How to program a list in prolog that has n number of elements,0.3196,0.2733
Prolog,Why Prolog can't see the obvious answer?,0.1986,0.2733
Prolog,"How to code a program in prolog, that does comparison on graphs",0.3272,0.2733
Prolog,How to code a prolog program that has same amount of elements,0.3182,0.2733
Prolog,Need help for programming a list in prolog,0.2142,0.2733
Prolog,Planning with Numerical Values and PROLOG,0.2265,0.2733
Prolog,What do these predicates do in Prolog,0.1873,0.2733
Prolog,Swap last two elements of a list in Prolog,0.211,0.2733
Prolog,How to program with prolog using lists for reversing,0.2715,0.2733
Prolog,Why doesn't it calculate the length of the string in Prolog?,0.3109,0.2733
Prolog,I want to write some message when the result is 'no' in gnu prolog,0.3448,0.2733
Prolog,How to program in Prolog a function that does operations on lists,0.3399,0.2733
Prolog,Could not derive which predicate may be called,0.2396,0.2733
Prolog,How to read lines from a file in Prolog,0.1929,0.2733
Prolog,Why is this CLP(FD) constraint solving slowly and how do I debug it?,0.3551,0.2733
Prolog,How to make a knowledge Representation in prolog,0.2523,0.2733
Prolog,Prolog banana&monkey with Depth First Search and Depth First Search with Limit,0.4094,0.2733
Prolog,"PROLOG, Is it possible to collect all result from a predicate to a list, without using built in predicates, such as bagof or findall",0.6998,0.2733
Prolog,Use expand_term/2 with file for dcg translation,0.246,0.2733
Prolog,Tool for drawing SLD trees in Prolog,0.1805,0.2733
Prolog,Using prolog without the pl file,0.1608,0.2733
Prolog,Checking IP like address list with Prolog,0.2143,0.2733
Prolog,Working with nested lists in Prolog (not SWI-Prolog),0.2665,0.2733
Prolog,How to code a prolog program that does some operations on list,0.3236,0.2733
Prolog,Space-efficient reading of chars in canonical form,0.2651,0.2733
Prolog,Prolog lists inside the lists,0.1511,0.2733
Prolog,SWI Prolog list subtract gives error: Out of local stack,0.2896,0.2733
Prolog,How to find direct path between two nodes in a graph in Prolog?,0.3284,0.2733
Prolog,"Write a predicate called rlen(X,N) to be true when N counts the total number of occurrences of atoms in the list X",0.6209,0.2733
Prolog,Order of instructions and recursion in Prolog,0.2414,0.2733
Prolog,Graph representations in Prolog,0.1929,0.2733
Prolog,Check if list is made up by numbers only - Prolog,0.2467,0.2733
Prolog,Find all paths and sum the length of each path in the graph,0.309,0.2733
Prolog,prolog: X > Y breaks the cycle,0.1349,0.2733
Prolog,The Grandma Birthday Puzzle in CLP(FD),0.1908,0.2733
Prolog,this error is faced me in writing in prolog language --- (Syntax error: Operator expected ) in the if statement,0.5714,0.2733
Prolog,Building a link structure recursively in Prolog,0.2549,0.2733
Prolog,Define a DCG in Prolog for bit strings practice problem,0.286,0.2733
Prolog,How can I prevent prolog from backtracking and deleting my list?,0.3332,0.2733
Prolog,What is the role of cut at the base case?,0.2026,0.2733
Prolog,"How to do recursion in a L-system inspired rewrite System, without DCG",0.3654,0.2733
Prolog,ERROR: Arithmetic: `b/0' is not a function,0.2029,0.2733
Prolog,How does declaring variables in swi prolog work?,0.2495,0.2733
Prolog,Showing Swi-prolog backtrace?,0.1689,0.2733
Prolog,Prolog check if list X has any duplicates,0.2078,0.2733
Prolog,Understanding Eliza Chatbot in prolog,0.2155,0.2733
Prolog,Understanding Eliza Chatbot in prolog,0.2155,0.2733
Prolog,How to add all positive numbers in prolog,0.2078,0.2733
Prolog,How to read a list inside a fact?,0.1541,0.2733
Prolog,How to count the number of words in a file in Prolog,0.2694,0.2733
Prolog,"How can I print the contents of a list stored in database, one by one?",0.3684,0.2733
Prolog,Prolog Pure Implementation of findall,0.2155,0.2733
Prolog,Reversing matrix rows in Prolog,0.1672,0.2733
Prolog,Constraint Handling Rules in SWI Prolog: The `neq` constraint doesn't work,0.3831,0.2733
Prolog,How to sort a list in prolog,0.1264,0.2733
Prolog,Working with a file in Prolog(reading from file and counting words in lines),0.398,0.2733
Prolog,Is this possible in prolog?,0.1305,0.2733
Prolog,Why does not it run the program in SWI-prolog,0.228,0.2733
Prolog,Extract other tuple member in Prolog,0.19,0.2733
Prolog,Triangular matrices in Prolog,0.1746,0.2733
Prolog,How to write Predicate to find X in list and make second list =X+first list,0.3984,0.2733
Prolog,Subroutines as parameters in Prolog,0.1994,0.2733
Prolog,How to make a non-repetitive list of factors in PROLOG,0.2793,0.2733
Prolog,Logical task. Why is my code giving the wrong result?,0.2699,0.2733
Prolog,Evaluating a polynomial in prolog,0.1833,0.2733
Prolog,Constraint Handling Rules in SWI Prolog: What's the order of puting a constraint to the store?,0.4938,0.2733
Prolog,Plan a route in prolog without using a list,0.2171,0.2733
Prolog,Prolog: Resolvent/Resolution solver and recursion,0.2812,0.2733
Prolog,Maze problem solving with iterative deepening in PROLOG,0.2969,0.2733
Prolog,Is there always an accumulator to replace append/3? [SOLVED],0.3082,0.2733
Prolog,Find non overlapping times,0.147,0.2733
Prolog,Write Prolog DCG for the language,0.1681,0.2733
Prolog,Prolog decimal number to list of numbers,0.2076,0.2733
Prolog,Prolog Can't get to the predicate,0.1602,0.2733
Prolog,How to write rule(s) that selects specific facts in Prolog,0.2996,0.2733
Prolog,How to construct pair of items on two lists using recursion in prolog,0.3618,0.2733
Prolog,Prolog seemingly ending recursive call without going back up,0.3199,0.2733
Prolog,How to print this in one line statement in Prolog,0.2512,0.2733
Prolog,convert list of adjacencies to recursive format,0.2549,0.2733
Prolog,swi-ProLog Finding all possible starting nodes which can arrive specific ending node,0.441,0.2733
Prolog,how to print all nodes from a particular node,0.2292,0.2733
Prolog,Return a list that only includes duplicate elements,0.2714,0.2733
Prolog,Prolog program to determine if two numbers are amicable,0.2897,0.2733
Prolog,How to return true under the condition another predicate is false,0.3408,0.2733
Prolog,"Given a list of lists in Prolog, how to apply a clause on each list?",0.3583,0.2733
Prolog,What is committed-choice logic programming language?,0.2855,0.2733
Prolog,How can I find a list of nodes that can reach a common destination in Prolog,0.4048,0.2733
Prolog,How to convert user input into a reusable predicate in gnu prolog?,0.3435,0.2733
Prolog,PROLOG: Graph path with minimum connections,0.2374,0.2733
Prolog,Writing a function/method containing conditionals in prolog,0.3223,0.2733
Prolog,"Loop through, return true if a function passes",0.2368,0.2733
Prolog,Coloring fields in PROLOG,0.1378,0.2733
Prolog,Call a backend function from flask web app getting access violation for file open function,0.4724,0.2733
Prolog,SWI Prolog syntax need to write more than one word in term,0.3019,0.2733
Prolog,PROLOG: longest path in graph,0.1466,0.2733
Prolog,Removing consecutive elements from a list in Prolog,0.2714,0.2733
Prolog,prolog returns value twice,0.147,0.2733
Prolog,Slicing the list in prolog between two indexes,0.2396,0.2733
Prolog,"Prolog, a list of the most common list items",0.2206,0.2733
Prolog,"Adding element to beginning of list, without creating a new list",0.3332,0.2733
Prolog,Prolog – How to recursively generate all combinations of two lists as a two-dimensional array,0.4845,0.2733
Prolog,Multiplying matrices in Prolog,0.1837,0.2733
Prolog,How to concatenate 3 lists in Prolog without using append,0.2976,0.2733
Prolog,Prolog FindAll with a range of particular values,0.2523,0.2733
Prolog,Extract a column from a matrix (list of lists) in prolog,0.2864,0.2733
Prolog,How can I save and load data files in Prolog?,0.2258,0.2733
Prolog,Prolog recursion - why do I need to declare an extra variable,0.3144,0.2733
Prolog,Prolog - Einstein's Riddle without using lists [duplicate],0.3047,0.2733
Prolog,PROLOG- Predicate that prevents doctor from having more than 8 appointments per day,0.434,0.2733
Prolog,How to write gnom sort in prolog?,0.157,0.2733
Prolog,New to Prolog - procedure `temp(A)' does not exist Reachable from: weather(A) go,0.409,0.2733
Prolog,Flattening lists in Prolog [duplicate],0.2146,0.2733
Prolog,Prolog: Chaining multiple rules,0.1873,0.2733
Prolog,Accessing the return values of a complex variable in prolog,0.3092,0.2733
